"","Count","Area","ScaleLength","Total","Id","USid","PopCount","Lat","Lon","COOP.","CRN","Station","State","Grid","AP...WWTP","Environs","Tmean.trend","Tmax.trend","Tmin.trend"
"781",7,0.63,0.793725393319377,19146,781,781,652.424543256407,46.67056,-100.22944,326015,"4","MOFFIT","ND",37,"x","R",3.720276067,2.753429697,3.141021822
"782",1,0.09,0.3,19041,782,782,1230.24413484824,46.3719,-102.3163,326155,"3","MOTT","ND",37,"x","R",0.496014957,1.00400239,0.08457577
"783",13,1.17,1.0816653826392,19082,783,783,1164.54444474979,46.46667,-99.71667,326255,"4","NAPOLEON","ND",36,"x","R",0.123583024,0.038654101,0.337062292
"784",1,0.09,0.3,19106,784,784,1158.07385777288,46.54139,-102.86917,326315,"4","NEW ENGLAND","ND",37,"x","R",0.296104492,0.267046816,0.311497428
"785",50,4.5,2.12132034355964,19998,785,785,3316.0332540938,48.9711,-97.2416,326947,"x","PEMBINA","ND",36,"x","R",0.729713858,0.56503572,1.150913268
"786",11,0.99,0.99498743710662,19224,786,786,1534.47864977423,46.8886,-102.3191,327530,"4","RICHARDTON ABBEY","ND",37,"x","R",0.898271444,0.421285008,1.013147617
"787",0,0,0,19761,787,787,1125.02835272565,48.37056,-100.39083,328792,"x","TOWNER","ND",37,"x","R",1.159873499,1.12868297,0.65993376
"788",151,13.59,3.68646171823335,19019,788,788,13276.6518146772,46.32333,-96.61083,329100,"3","WAHPETON","ND",36,"W","R",0.723813703,0.567136542,1.054196158
"789",0,0,0,19861,789,789,632.84875908123,48.606,-100.291,329445,"4","WILLOW CITY","ND",37,"x","R",0.425131535,0.192751374,0.680944165
"790",293,26.37,5.13517283058711,17371,790,790,45580.2201159894,40.81278,-82.96944,331072,"4","BUCYRUS","OH",24,"W","S",0.426316479,0.346057967,0.574535679
"791",131,11.79,3.43365694267788,17245,791,791,24850.5682318365,40.26861,-80.99806,331152,"x","CADIZ","OH",24,"x","R",-0.095503032,-0.281648792,0.155269866
"792",799,71.91,8.47997641506154,17460,792,792,166815.51000908,41.06667,-81.9,331541,"3","CHIPPEWA LAKE","OH",24,"x","R",-0.156423981,-0.320410099,0.012541101
"793",237,21.33,4.6184412955022,17073,793,793,53481.0925080022,39.58333,-82.93333,331592,"4","CIRCLEVILLE","OH",13,"x","S",-0.053145938,-0.170896593,0.333333075
"794",243,21.87,4.67653718043597,17226,794,794,35744.2474921533,40.24028,-81.87111,331890,"4","COSHOCTON WPC PLANT","OH",24,"W","S",0.318428345,0.107859279,0.595616676
"795",688,61.92,7.8689262291624,17253,795,795,175789.673966756,40.3175,-83.07389,332119,"x","DELAWARE","OH",24,"x","S",1.65088807,2.060349662,1.151538115
"796",755,67.95,8.24317899842045,17437,796,796,75983.3042442985,41.04611,-83.66222,332791,"4","FINDLAY WPCC","OH",24,"W","S",0.919982856,0.893307903,0.979441136
"797",309,27.81,5.27351874937408,17210,797,797,52215.6831333637,40.1,-84.65,333375,"4","GREENVILLE WATER PLANT","OH",24,"W","S",0.603494771,0.406074456,1.090219422
"798",94,8.46,2.9086079144498,16974,798,798,32718.8598502874,39.13333,-83.6,333758,"4","HILLSBORO","OH",13,"x","R",0.193200134,0.142983907,0.197595207
"799",727,65.43,8.08888125762766,17521,799,799,127318.267220885,41.3,-81.15,333780,"4","HIRAM","OH",24,"x","R",0.240680225,0.193515079,0.202303093
"800",131,11.79,3.43365694267788,17336,800,800,25119.6188063454,40.64889,-83.60611,334189,"4","KENTON","OH",24,"x","R",0.544678585,0.430065051,1.053619514
"801",93,8.37,2.89309522829789,17073,801,801,16811.0274407234,39.65389,-81.85694,335041,"x","MCCONNELLSVILLE LOCK 7","OH",13,"x","R",0.16284648,-0.04724469,0.717968225
"802",62,5.58,2.36220236220354,17324,802,802,50101.0944354702,40.55,-81.91667,335297,"x","MILLERSBURG","OH",24,"W","R",-0.157395303,0.183600665,-0.191895794
"803",206,18.54,4.3058100283222,17363,803,803,51576.7816635221,40.7222,-80.8981,335315,"4","MILLPORT","OH",24,"x","R",0.330300199,0.539577691,0.161320162
"804",327,29.43,5.42494239600754,17534,804,804,39427.7251485512,41.39389,-84.11444,335669,"5","NAPOLEON","OH",24,"W","R",0.652351612,0.165120344,0.873486448
"805",825,74.25,8.61684396980704,17508,805,805,81185.2704294173,41.26667,-82.61667,336118,"4","NORWALK WWTP","OH",24,"W","S",0.379831934,0.199006342,0.725342218
"806",1647,148.23,12.1749743326218,17508,806,806,185948.027174145,41.26667,-82.21667,336196,"3","OBERLIN","OH",24,"x","R",0.56496493,0.069457167,0.8891299
"807",521,46.89,6.847627326308,17148,807,807,70083.9590173888,39.8386,-81.9166,336600,"4","PHILO","OH",13,"x","R",-0.538325994,-0.442027886,-0.527189836
"808",479,43.11,6.56582058847179,16890,808,808,77305.8065978844,38.73333,-82.96667,336781,"x","PORTSMOUTH-SCIOTOVILLE","OH",13,"W","S",0.39700767,0.174295457,0.711967377
"809",250,22.5,4.74341649025257,17472,809,809,46380.7232439369,41.11667,-83.16667,338313,"3","TIFFIN","OH",24,"x","S",0.221433895,0.172921412,0.440996723
"810",133,11.97,3.45976877840124,17395,810,810,26205.631842345,40.83333,-83.28333,338534,"4","UPPER SANDUSKY","OH",24,"x","R",0.638423355,0.607881848,0.64972117
"811",689,62.01,7.87464284904401,17211,811,811,101160.133780837,40.1,-83.78333,338552,"5","URBANA WWTP","OH",24,"W","S",0.755130121,0.510489348,1.037994433
"812",3547,319.23,17.8670087031937,17486,812,812,272778.217928429,41.2,-80.81667,338769,"4","WARREN","OH",24,"W","U",0.158326865,0.232313973,0.235611779
"813",419,37.71,6.14084684713762,17560,813,813,48527.9793420732,41.5183,-84.1452,338822,"3","WAUSEON WATER PLANT","OH",24,"W","R",-0.535718658,-0.075225942,-0.447553841
"814",208,18.72,4.32666153055679,16966,814,814,37540.4388031065,39.11139,-82.97972,338830,"x","WAVERLY","OH",13,"W","R",-1.316958714,-0.820485501,-0.398104288
"815",509,45.81,6.76830850360709,17380,815,815,93535.9719935525,40.78333,-81.91667,339312,"3","WOOSTER EXP STN","OH",24,"x","S",0.310930172,0.424074039,0.274083076
"816",193,17.37,4.16773319683494,16044,816,816,35102.667332497,34.78639,-96.685,340017,"4","ADA","OK",7,"x","S",0.165232798,0.112452688,0.149452344
"817",292,26.28,5.12640224719052,15989,817,817,23113.1028348504,34.5902,-99.3344,340179,"3","ALTUS IRRIGATION RES STN","OK",7,"x","S",-0.23394297,-0.016167729,-0.226942246
"818",14,1.26,1.12249721603218,15926,818,818,8663.09037169269,34.22083,-95.615,340256,"x","ANTLERS","OK",7,"x","R",-0.078834667,-0.079466322,0.090047957
"819",340,30.6,5.53172667437573,15921,819,819,41367.3637985745,34.17139,-97.12944,340292,"4","ARDMORE","OK",7,"x","S",0.204223933,0.096461177,0.420745342
"820",528,47.52,6.89347517584563,16430,820,820,48837.1983340899,36.76833,-96.02611,340548,"4","BARTLESVILLE","OK",16,"x","S",-0.024715684,0.062582757,-0.117738406
"821",20,1.8,1.34164078649987,16440,821,821,2621.2718334338,36.8125,-100.53083,340593,"4","BEAVER","OK",17,"x","R",-0.215830966,-0.079457457,-0.28295048
"822",21,1.89,1.37477270848675,16420,822,822,1360.91745342278,36.72361,-102.48028,340908,"3","BOISE CITY","OK",17,"x","R",0.239523081,0.219428369,0.256247876
"823",36,3.24,1.8,16448,823,823,1733.54275565383,36.80028,-99.64028,341243,"3","BUFFALO","OK",16,"x","R",-0.0208461,-0.134663094,0.323287446
"824",106,9.54,3.0886890422961,16121,824,824,6685.76445632261,35.17556,-98.57944,341504,"3","CARNEGIE","OK",16,"x","R",-0.692489037,-1.03059766,0.016442501
"825",25,2.25,1.5,16452,825,825,2684.8007123588,36.77472,-98.35833,341724,"4","CHEROKEE","OK",16,"x","R",0.781736853,0.386142436,0.780422972
"826",358,32.22,5.67626637852735,16350,826,826,74907.0874632824,36.3225,-95.58083,341828,"4","CLAREMORE","OK",16,"W","S",0.376247934,0.346054169,0.392284872
"827",132,11.88,3.44673758792282,15892,827,827,37066.575788544,34.00028,-96.36861,342678,"x","DURANT-USDA","OK",7,"W","S",-0.16692392,0.10295544,-0.144307011
"828",656,59.04,7.68374908491942,16372,828,828,58073.908431785,36.41944,-97.87472,342912,"4","ENID","OK",16,"x","S",-0.187590656,-0.118537072,-0.137574747
"829",1,0.09,0.3,16112,829,829,2101.74275734491,35.21639,-99.86278,342944,"4","ERICK","OK",16,"x","R",0.168541094,-0.006144734,0.195266981
"830",38,3.42,1.84932420089069,16192,830,830,5969.93349286515,35.62667,-98.3225,343497,"4","GEARY","OK",16,"x","R",0.144296865,0.039619772,0.376275079
"831",101,9.09,3.01496268633627,16400,831,831,15355.5271744998,36.59139,-101.61806,343628,"3","GOODWELL RESEARCH STATION","OK",17,"x","R",0.87556306,1.059891889,0.581975493
"832",282,25.38,5.037856687124,16241,832,832,93717.3642734494,35.81611,-97.395,343821,"3","GUTHRIE","OK",16,"x","S",-0.486405949,-0.255892361,-0.491566536
"833",79,7.11,2.66645832519468,16195,833,833,11020.1185237169,35.585,-99.39528,343871,"3","HAMMON","OK",16,"x","R",-0.307233093,0.009914608,-0.385704008
"834",80,7.2,2.68328157299975,16303,834,834,5684.09075054719,36.09417,-97.835,344055,"4","HENNESSEY","OK",16,"x","R",-0.163594356,0.414461056,-0.287195771
"835",60,5.4,2.32379000772445,16084,835,835,5585.04780445651,34.98944,-99.0525,344204,"1","HOBART FAA AP","OK",7,"A","R",0.396000364,0.391082495,0.344804599
"836",67,6.03,2.45560583156173,16090,836,836,15266.9896439432,35.05639,-96.37056,344235,"4","HOLDENVILLE","OK",16,"x","R",0.105459622,0.068735176,-0.274543227
"837",15,1.35,1.16189500386223,16472,837,837,3719.27545077728,36.83333,-101.23333,344298,"3","HOOKER","OK",17,"x","R",0.275723566,0.469348579,0.209534707
"838",68,6.12,2.4738633753706,15896,838,838,12928.4780834592,34.02111,-95.53806,344384,"x","HUGO","OK",7,"x","R",-0.252797529,-0.376953905,0.046134982
"839",36,3.24,1.8,16432,839,839,2734.21171791822,36.72222,-97.79111,344573,"4","JEFFERSON","OK",16,"x","R",-0.109109197,0.225166772,-0.398288326
"840",0,0,0,16467,840,840,70.8813813662706,36.90306,-102.965,344766,"4","KENTON","OK",17,"x","R",0.041105871,0.475811551,0.068823305
"841",93,8.37,2.89309522829789,16258,841,841,10395.9284760202,35.85833,-97.92944,344861,"4","KINGFISHER","OK",16,"x","R",-0.063545122,-0.125567958,0.021558988
"842",974,87.66,9.36269192059634,16001,842,842,114877.35678097,34.60944,-98.4575,345063,"5","LAWTON","OK",7,"x","U",-0.424610283,-0.267584484,0.24587446
"843",47,4.23,2.05669638012031,16063,843,843,6672.36287596177,34.89111,-99.50167,345509,"4","MANGUM RESEARCH STATION","OK",7,"x","R",-0.169200332,-0.361660264,0.043395783
"844",285,25.65,5.06458290484024,16176,844,844,51194.3501371294,35.5,-96.9,345779,"x","MEEKER","OK",16,"x","R",-0.401310282,-0.307228662,-0.329286464
"845",484,43.56,6.6,16478,845,845,31009.1260689865,36.88333,-94.88333,345855,"x","MIAMI","OK",15,"x","S",-0.258998749,-0.304530168,0.283070066
"846",572,51.48,7.17495644586084,16226,846,846,63210.7395408332,35.71667,-95.36667,346130,"4","MUSKOGEE","OK",16,"x","S",0.338460074,0.275565322,0.381414426
"847",3,0.27,0.519615242270663,16329,847,847,2777.79600704438,36.22778,-99.17,346139,"3","MUTUAL","OK",16,"x","R",0.333093149,0.563361275,0.088910694
"848",364,32.76,5.72363520850167,16474,848,848,28890.8652910121,36.89139,-97.05861,346278,"3","NEWKIRK","OK",16,"x","R",-0.911144542,-0.939382732,-0.948124786
"849",12,1.08,1.03923048454133,16307,849,849,3013.51966646834,36.12167,-98.315,346629,"4","OKEENE","OK",16,"x","R",-0.015408113,-0.219024327,0.119693589
"850",29,2.61,1.61554944214035,16164,850,850,10802.1307930578,35.35,-96.31667,346638,"4","OKEMAH","OK",16,"x","R",0.729151539,0.487101381,0.903099504
"851",133,11.97,3.45976877840124,16184,851,851,28837.0627011455,35.62389,-96.025,346670,"3","OKMULGEE WATER WORKS","OK",16,"x","S",-0.223237459,-0.709498452,0.032352065
"852",87,7.83,2.79821371592664,16029,852,852,19153.7462040457,34.72528,-97.28139,346926,"3","PAULS VALLEY","OK",7,"x","R",-1.244650946,-0.768610096,-1.47653749
"853",71,6.39,2.52784493195291,16423,853,853,6708.85401038201,36.66917,-96.34722,346935,"4","PAWHUSKA","OK",16,"x","R",0.207753917,0.064732241,0.337667941
"854",76,6.84,2.6153393661244,16341,854,854,8804.85548103405,36.28861,-97.28972,347012,"4","PERRY","OK",16,"x","R",0.233172071,0.01547215,0.361152274
"855",172,15.48,3.9344631145812,16080,855,855,29277.571836811,35.05389,-94.62639,347254,"x","POTEAU WATER WORKS","OK",15,"x","R",-0.353974487,0.191695239,-0.725387245
"856",414,37.26,6.10409698481274,16308,856,856,67399.6466210595,36.1175,-97.095,348501,"3","STILLWATER","OK",16,"x","S",0.436605742,0.652748323,0.186713723
"857",144,12.96,3.6,16267,857,857,40769.826131283,35.93694,-94.96444,348677,"3","TAHLEQUAH","OK",15,"x","S",-0.006100209,-0.230770603,0.187839717
"858",27,2.43,1.55884572681199,15927,858,858,4909.74729926139,34.17472,-97.99639,349395,"3","WAURIKA","OK",7,"x","R",-0.033366069,-0.061385951,0.184679933
"859",152,13.68,3.69864840178139,16194,859,859,16237.3919418586,35.52,-98.69861,349422,"4","WEATHERFORD","OK",16,"W","R",-0.281280595,-0.763187306,0.067331042
"860",48,4.32,2.07846096908265,16178,860,860,15134.5537191137,35.51667,-95.13333,349445,"x","WEBBERS FALLS","OK",16,"x","R",-0.612862091,-0.096247379,-0.346312168
"861",951,85.59,9.25148636706557,17752,861,861,117103.571342525,42.2127,-122.7144,350304,"5","ASHLAND","OR",32,"W","S",0.186855185,0.659280874,-0.400559266
"862",304,27.36,5.23067873224881,18965,862,862,31378.1319177205,46.1569,-123.8825,350328,"3","ASTORIA WSO AP","OR",41,"A","S",0.251676106,0.157925395,0.319259121
"863",328,29.52,5.43323108288245,18537,863,863,12411.4873060044,44.8428,-117.8086,350412,"1","BAKER FAA AP","OR",31,"A","S",0.00320828,0.251752199,-0.26471306
"864",871,78.39,8.85381273802422,18279,864,864,115906.400568201,44.0569,-121.285,350694,"4","BEND","OR",32,"x","S",0.164864211,0.064495114,0.337650719
"865",0,0,0,17810,865,865,782.334656350909,42.43333,-121.1,350854,"4","BLY","OR",32,"x","R",-0.268446574,0.240595213,-0.692396598
"866",136,12.24,3.49857113690718,17707,866,866,17015.3092506164,42.03,-124.24528,351055,"4","BROOKINGS","OR",32,"x","R",-0.161278682,-0.151141543,-0.174562966
"867",97,8.73,2.95465734053883,18387,867,867,9423.28135926579,44.3981,-122.4858,351433,"4","CASCADIA","OR",32,"x","R",0.108396215,0.010927933,0.217882612
"868",10,0.9,0.948683298050514,18666,868,868,915.563490306459,45.2327,-120.1808,351765,"4","CONDON","OR",41,"x","R",0.392393367,0.465351217,0.302769241
"869",1022,91.98,9.59062041788747,18464,869,869,145290.912882867,44.63417,-123.19,351862,"2","CORVALLIS STATE UNIV","OR",32,"x","S",0.224114558,0.397366017,0.049534806
"870",228,20.52,4.52990066116245,18222,870,870,32526.7688650046,43.80778,-123.04861,351897,"4","COTTAGE GROVE","OR",32,"x","R",0.341379015,0.121225983,0.639006377
"871",0,0,0,17948,871,871,36.6947589701046,42.89667,-122.13278,351946,"3","CRATER LAKE NPS HQ","OR",32,"x","R",0.479455037,0.480300486,0.448302907
"872",0,0,0,17968,872,872,167.901513658421,42.94472,-117.33889,352135,"3","DANNER","OR",31,"x","R",-2.197529272,-2.872023463,NA
"873",24,2.16,1.46969384566991,18164,873,873,6894.90888667132,43.6656,-123.3275,352406,"4","DRAIN","OR",32,"W","R",0.332920805,0.637294607,0.023379706
"874",328,29.52,5.43323108288245,18723,874,874,19369.7954199786,45.4547,-121.1278,352440,"4","DUFUR","OR",41,"x","R",0.669210512,0.900366483,0.370251226
"875",1731,155.79,12.4815864376288,18757,875,875,253677.218851275,45.5244,-123.1031,352997,"5","FOREST GROVE","OR",41,"x","S",0.573582253,0.62097755,0.329469087
"876",17,1.53,1.2369316876853,18078,876,876,221.81271642503,43.33333,-121.16667,353095,"x","FREMONT (Now Fort Rock, CRN3)","OR",32,"x","R",-1.160621337,-1.101848058,-1.595001659
"877",530,47.7,6.9065186599328,17825,877,877,81927.6348144863,42.4244,-123.3236,353445,"3","GRANTS PASS ","OR",32,"x","S",0.009152017,0.085293927,-0.091467069
"878",303,27.27,5.22206855565876,18728,878,878,73517.5137690407,45.4486,-122.1547,353770,"5","HEADWORKS PORTLAND WTRB","OR",41,"x","R",0.110168953,-0.034908181,0.273246698
"879",81,7.29,2.7,18700,879,879,2182.26891774743,45.3653,-119.5639,353827,"5","HEPPNER","OR",40,"W","R",0.371058175,0.394255285,0.350432551
"880",1799,161.91,12.7243860362691,18851,880,880,40546.0297289396,45.82889,-119.26361,353847,"x","HERMISTON (Station uncertain)","OR",40,"A","S",0.681215321,0.957091276,0.586629351
"881",231,20.79,4.5596052460712,18807,881,881,32309.5553974355,45.6847,-121.5175,354003,"4","HOOD RIVER EXPERIMENT STN","OR",41,"x","R",0.548788714,0.730355253,0.364339949
"882",869,78.21,8.8436417837902,17749,882,882,53193.4139952522,42.20083,-121.78139,354506,"5","KLAMATH FALLS","OR",32,"x","S",1.313691622,1.750318225,0.92743034
"883",88,7.92,2.81424945589406,17757,883,883,5015.51578341057,42.21389,-120.36361,354670,"4","LAKEVIEW","OR",32,"x","R",0.259925293,0.126009206,0.309735932
"884",7,0.63,0.793725393319377,18064,884,884,126.846449740924,43.26639,-118.84306,355162,"4","MALHEUR REFUGE HDQ","OR",31,"x","R",0.474678274,0.874306968,NA
"885",0,0,0,18334,885,885,1008.75437395139,44.1781,-122.1156,355362,"4","MCKENZIE BRIDGE RS","OR",32,"x","R",0.996729652,NA,NA
"886",621,55.89,7.47596147662627,18657,886,886,93277.0803813804,45.22139,-123.16222,355384,"4","MCMINNVILLE","OR",41,"x","S",-0.035119086,-0.122460559,NA
"887",890,80.1,8.94986033410578,18893,887,887,66039.7394954821,45.94278,-118.40889,355593,"5","MILTON-FREEWATER","OR",40,"x","R",0.636067183,0.592952946,0.634814165
"888",37,3.33,1.82482875908947,18738,888,888,1300.60883138188,45.4825,-120.7236,355734,"4","MORO","OR",41,"x","R",0.564904085,0.785084237,0.333409641
"889",242,21.78,4.66690475583121,18465,889,889,25008.4681862006,44.58333,-124.05,356032,"4","NEWPORT","OR",32,"x","R",0.264226468,NA,0.564795641
"890",553,49.77,7.05478560978291,18102,890,890,42511.7870954705,43.4133,-124.2436,356073,"4","NORTH BEND FAA AP","OR",32,"A","S",0.104633798,0.102459065,0.106211609
"891",23,2.07,1.43874945699382,17892,891,891,401.813169257184,42.6922,-120.5403,356426,"4","PAISLEY","OR",32,"x","R",-0.243250307,0.1124993,-0.374533807
"892",158,14.22,3.77094152699296,18745,892,892,7668.35363571393,45.47556,-118.82528,356634,"4","PILOT ROCK","OR",40,"x","R",0.456654889,0.726165087,0.271961887
"893",203,18.27,4.2743420546325,18366,893,893,20239.522744301,44.3074,-120.8069,356883,"3","PRINEVILLE","OR",32,"x","R",0.571690831,NA,0.39970201
"894",0,0,0,17903,894,894,1492.84071357967,42.73417,-122.51639,356907,"4","PROSPECT","OR",32,"x","R",0.503365214,0.571891382,0.465407055
"895",220,19.8,4.4497190922574,17973,895,895,23173.9878560774,42.9505,-123.3572,357169,"4","RIDDLE","OR",32,"x","R",0.245525717,0.293300557,0.237959485
"896",671,60.39,7.77110030819317,18035,896,896,64803.5085613915,43.213,-123.3658,357331,"5","ROSEBURG KQEN","OR",32,"x","S",0.651810889,0.886544034,0.276660697
"897",0,0,0,18633,897,897,887.242281910756,45.125,-122.07222,358466,"4","THREE LYNX","OR",41,"x","R",0.018750817,-0.179212563,0.221441918
"898",201,18.09,4.25323406362735,18731,898,898,17757.1528317794,45.4566,-123.8727,358494,"4","TILLAMOOK","OR",41,"x","R",0.068528203,0.019923385,0.117687967
"899",203,18.27,4.2743420546325,18655,899,899,7766.67549235112,45.2081,-117.8758,358746,"2","UNION EXP STN","OR",40,"x","R",0.023156076,0.23598069,-0.036937438
"900",95,8.55,2.92403830344269,18264,900,900,9647.93107167625,43.9814,-117.2439,358797,"5","VALE","OR",31,"x","R",-0.391669673,-0.52260819,-0.220277004
"901",25,2.25,1.5,18779,901,901,1895.04361411264,45.57222,-117.53139,358997,"3","WALLOWA","OR",40,"x","R",0.481301902,0.524156712,0.471451794
"902",4840,435.6,20.8710325571113,17332,902,902,599164.796149979,40.65083,-75.44917,360106,"4","ALLENTOWN WSO AP","PA",23,"A","U",0.172137557,0.391453602,-0.067251909
"903",698,62.82,7.92590688817374,17159,903,903,128947.671850147,39.93528,-77.63944,361354,"4","CHAMBERSBURG","PA",12,"x","S",0.33479895,0.381580032,0.346641838
"904",633,56.97,7.54784737524547,17124,904,904,105467.464180082,39.805,-77.2292,362537,"4","EISENHOWER NATL HIST SITE","PA",12,"x","R",0.251341182,0.42512239,0.186512047
"905",1410,126.9,11.2649900133112,17718,905,905,215485.895675182,42.08,-80.1825,362682,"2","ERIE WSO AP","PA",24,"A","U",0.672974759,0.53151641,0.804229457
"906",226,20.34,4.50998891351187,17537,906,906,46126.7385833394,41.40028,-79.83028,363028,"x","FRANKLIN","PA",23,"x","R",0.827895906,1.073428984,0.430528584
"907",1224,110.16,10.4957134107215,17442,907,907,101418.670367117,41.01667,-75.9,363056,"x","FREELAND","PA",23,"x","R",-3.106381399,-0.16671015,-3.154740486
"908",255,22.95,4.79061582680139,17548,908,908,47233.0526807606,41.41667,-80.36667,363526,"x","GREENVILLE","PA",24,"x","R",0.200652389,0.668441496,-0.162888169
